gnd,pctile,year,count,hh_inc,le_agg,le_raceadj,sd_le_agg,sd_le_raceadj
M,97,2002,403116,308562.19,85.604599,85.751152,0.71968782,0.70015156
M,97,2003,411367,287270.06,84.806503,84.983246,0.78200334,0.76196706
M,97,2004,418000,276311.97,87.318893,87.422432,0.59304446,0.5777117
M,97,2005,423113,277573.56,86.3731,86.514366,0.67390859,0.65538204
M,97,2006,427959,291204.16,86.474808,86.617439,0.69419301,0.67503524
M,97,2007,431967,305666.22,85.538544,85.706299,0.74416941,0.72481054
M,97,2008,436500,317081.78,87.252449,87.37928,0.66458184,0.64835423
M,97,2009,445942,324096.94,86.171257,86.340477,0.69343919,0.67482102
M,97,2010,444877,297189.28,88.487419,88.584854,0.51173657,0.49774477
M,97,2011,441501,280660.31,87.851013,87.967735,0.58108777,0.56506288
M,97,2012,442305,288396.25,86.878204,87.03334,0.7081359,0.68994737
M,97,2013,438956,294236.72,88.79718,88.894417,0.55078226,0.5358814
M,97,2014,422014,277535.25,88.511566,88.617989,0.56107128,0.54668009
M,98,2001,391985,365089.94,85.821411,85.9758,0.73821008,0.71531981
M,98,2002,403160,381516.69,85.213814,85.378448,0.74904001,0.72597963
M,98,2003,411391,349762.97,86.916008,87.037048,0.64962494,0.62986714
M,98,2004,418005,334105.81,87.358383,87.480438,0.65582609,0.63436341
M,98,2005,423160,336606.91,87.453262,87.569824,0.59905642,0.58326405
M,98,2006,427966,357130.97,86.641251,86.794991,0.692945,0.67330986
M,98,2007,432008,379287.97,87.222031,87.349503,0.66198504,0.64171576
M,98,2008,436516,395944.19,88.075142,88.184769,0.57213807,0.55516279
M,98,2009,445950,405425.81,87.178116,87.319412,0.62008524,0.60112095
M,98,2010,444894,365022.19,87.323166,87.464043,0.62834889,0.60929042
M,98,2011,441536,339434.31,88.180283,88.297058,0.59230947,0.57373315
M,98,2012,442313,351239.66,87.454353,87.598869,0.63941902,0.61868924
M,98,2013,438961,359132.38,87.626205,87.766136,0.6295349,0.61131012
M,98,2014,422040,334212.72,87.84317,87.984863,0.61842471,0.59891236
M,99,2001,391923,510863.91,87.509621,87.608307,0.56325233,0.54299533
M,99,2002,403164,540399.13,84.927635,85.120277,0.79560363,0.77028203
